8753;T-106.5300;Embedded Systems;Embedded Systems;Embedded Systems;12.01.2016 - 29.03.2016;III - V;5
8754;T-106.5320;ICT Innovation Summer School P;ICT Innovation Summer School P;ICT Innovation Summer School P;01.08.2015 - 31.07.2016;Summer;3-9
8756;T-106.5400;String Algorithms P;String Algorithms P;String Algorithms P;18.01.2016 - 17.03.2016;III - IV (Spring, Offered alternate years, taught in the academic year 2015-2016);5-6
8759;T-106.5550;Research methods P;Research methods P;Research methods P;21.01.2016 - 20.05.2016;III - V (Spring);5-8
8761;T-106.5600;Concurrent Programming P;Concurrent Programming P;Concurrent Programming L;08.09.2015 - 10.12.2015;I - II (Autumn);5
8762;T-106.5700;Ohjelmistotekniikan projekti;Project in Software Techniques;Projekt i programvaruteknik;01.08.2015 - 31.07.2016;I - II, III - V;5-10
8764;T-106.5740;Project in Embedded Systems;Project in Embedded Systems;Project in Embedded Systems;04.01.2016 - 01.04.2016;I - II (Autumn), III - V (Spring);5-10
8763;T-106.5740;Project in Embedded Systems;Project in Embedded Systems;Project in Embedded Systems;07.09.2015 - 04.12.2015;I - II (Autumn), III - V (Spring);5-10
10028;T-106.6200;Ohjelmistotekniikan erikoiskurssi L;Special Course in Software Techniques P;Specialkurs i programvaruteknik L;17.08.2015 - 02.09.2015;Course removed from course selection. Substitutive course CSE-E5001.;1-8
8773;T-109.5410;Technology Management in the Telecommunications Industry;Technology Management in the Telecommunications Industry;Technology Management in the Telecommunications Industry;09.09.2015 - 02.12.2015;I - II (Autumn). Lectured last time in the autumn 2015.;3
8775;T-110.5102;Laboratory Works in Networking and Security;Laboratory Works in Networking and Security;Laboratory Works in Networking and Security;13.01.2016 - 08.04.2016;III-IV (Spring);5-10
8777;T-110.5111;Computer Networks II - Advanced Features P;Computer Networks II - Advanced Features P;Computer Networks II - Advanced Features P;07.09.2015 - 30.11.2015;I - II (Autumn);5
8779;T-110.5121;Mobile Cloud Computing;Mobile Cloud Computing;Mobile Cloud Computing;09.09.2015 - 10.12.2015;I - II (Autumn);5
8781;T-110.5130;Mobile Systems Programming;Mobile Systems Programming;Mobile Systems Programming;13.01.2016 - 30.03.2016;III - IV (Spring);5
8783;T-110.5150;Applications and Services in Internet P;Applications and Services in Internet P;Applications and Services in Internet P;09.09.2015 - 02.12.2015;I-II (Autumn);5
8787;T-110.5241;Network Security;Network Security;Network Security;27.10.2015 - 10.12.2015;II;5
8794;T-110.6220;Special Course in Information Security P;Special Course in Information Security P;Specialkurs i datasäkerhet L;07.01.2016 - 30.03.2016;I-II, III-IV, V;2-10
8796;T-110.7111;Internet Technologies for Mobile Computing P;Internet Technologies for Mobile Computing P;Internet Technologies for Mobile Computing L;24.02.2016 - 30.03.2016;IV (Spring);2-10
8799;T-111.4800;Social Media;Social Media;Social Media;07.09.2015 - 07.12.2015;I - II;4
8801;T-111.5006;Conceptualization and scriptwriting;Conceptualization and scriptwriting;Conceptualization and scriptwriting;10.09.2015 - 10.12.2015;I - II;4
8804;T-111.5015;Elokuvakerronta;Film Narrative;Filmnarrativ;10.09.2015 - 10.12.2015;I - II;5
8806;T-111.5020;Kuvallinen ilmaisu;Visual Expression;Visuell framställning;07.01.2016 - 19.05.2016;III - V;3
8807;T-111.5025;Äänisuunnittelu;Sound Design;Ljudplanering;13.01.2016 - 30.03.2016;III - V (Luennoidaan vuorovuosin; luennoidaan lukuvuonna 2015 - 2016);3
8809;T-111.5077;Special Project on Content Production P;Special Project on Content Production P;Special Project on Content Production P;28.10.2015 - 09.12.2015;I - V;6-9
8813;T-111.5360;WWW Applications P;WWW Applications P;WWW Applications P;08.09.2015 - 08.12.2015;I - II;4
15096;SCI3026.kand;Kandidaatintyö ja seminaari (Informaatioverkostot);Kandidaatintyö ja seminaari (Informaatioverkostot);Kandidaatintyö ja seminaari (Informaatioverkostot);13.09.2016 - 07.12.2016;I-II (syksy 2016), III-V (kevät 2017);10
12136;;;;;;
15064;TU-L0010;Advanced Organizational Theory;Advanced Organizational Theory;Advanced Organizational Theory;16.09.2016 - 02.12.2016;I-II (Autumn 2016);5
15030;TU-E4040;Opportunity Prototyping;Opportunity Prototyping;Opportunity Prototyping;13.09.2016 - 18.10.2016;I (Autumn 2016);3
14988;TU-L2040;Research Perspectives on Inter-organizational Collaboration;Research Perspectives on Inter-organizational Collaboration;Research Perspectives on Inter-organizational Collaboration;16.09.2016 - 09.12.2016;I-II (Autumn 2016);5
14987;TU-L2010;Videoanalyysi organisaatioiden yhteiskehittämisen tutkimuksessa;Video analysis in the research of organizational co-creation;Videoanalys i forskning av organisationernas samverkande utveckling;04.10.2016 - 15.11.2016;I-II (syksy 2016);5
14986;TU-L1010;Theory Building and Research Design in Strategy and Venturing;Theory Building and Research Design in Strategy and Venturing;Theory Building and Research Design in Strategy and Venturing;09.01.2017 - 27.03.2017;III-IV (Spring 2017);5
14985;TU-L1000;Doctoral Seminar in Strategy;Doctoral Seminar in Strategy;Doctoral Seminar in Strategy;20.02.2017 - 09.05.2017;IV-V (Spring 2017);8
14983;TU-L0000;Research Methods in Industrial Engineering and Management;Research Methods in Industrial Engineering and Management;Research Methods in Industrial Engineering and Management;12.09.2016 - 20.01.2017;I-II (Autumn 2016);5
14982;TU-EV;Johdanto sosiaali- ja terveydenhuollon johtamiseen;Introduction to Management of Healthcare and Social Services;Inledning till social- och hälsovårdsledning;01.11.2016 - 07.12.2016;;0
14981;TU-E6140;Yrityspeli;Business Game;Företagsspel;24.04.2017 - 24.05.2017;I, II, III, IV, V (lukuvuosi 2016-2017);3
14980;TU-E6140;Yrityspeli;Business Game;Företagsspel;17.10.2016 - 02.12.2016;I, II, III, IV, V (lukuvuosi 2016-2017);3
14979;TU-E6130;Facilitating Collaboration in Networks;Facilitating Collaboration in Networks;Facilitating Collaboration in Networks;15.09.2016 - 08.12.2016;I-V (academic year 2016-2017);5
14978;TU-E6120;Co-development Interventions in Business Networks;Co-development Interventions in Business Networks;Co-development Interventions in Business Networks;13.01.2017 - 31.03.2017;III-IV (Spring 2017);5
14977;TU-E6110;Management of Networked Business Processes;Management of Networked Business Processes;Management of Networked Business Processes;16.09.2016 - 09.12.2016;I-II (Autumn 2016);3-5
14976;TU-E6080;Diplomityöseminaari;Master's Thesis Seminar;Diplomarbetsseminarium;20.09.2016 - 07.12.2016;I-V (lukuvuosi 2016-2017);1-2
14975;TU-E6010;Philosophy;Philosophy;Philosophy;21.09.2016 - 16.11.2016;I-II (Autumn 2016);3
14973;TU-E4110;Aalto Fellows;Aalto Fellows;Aalto Fellows;08.05.2017 - 19.05.2017;V (Spring 2017);5
14972;TU-E4100;Startup Experience;Startup Experience;Startup Experience;10.01.2017 - 31.03.2017;III-IV (Spring 2017);9
14971;TU-E4090;Managing Innovative Sales, exercises;Managing Innovative Sales, exercises;Managing Innovative Sales, exercises;07.12.2016 - 09.12.2016;II (Autumn 2016);3
14970;TU-E4080;Managing Innovative Sales;Managing Innovative Sales;Managing Innovative Sales;31.10.2016 - 05.12.2016;II (Autumn 2016);3
14969;TU-E4070;Entrepreneurial Marketing;Entrepreneurial Marketing;Entrepreneurial Marketing;11.04.2017 - 18.05.2017;V (Spring 2017);5
14968;TU-E4060;Design & Innovation in Context;Design & Innovation in Context;Design & Innovation in Context;03.11.2016 - 08.12.2016;II (Autumn 2016);6
14967;TU-E4050;Entrepreneurial Leadership;Entrepreneurial Leadership;Entrepreneurial Leadership;02.01.2017 - 10.02.2017;III (Spring 2017);5
14966;TU-E4030;Entrepreneurial Finance;Entrepreneurial Finance;Entrepreneurial Finance;23.02.2017 - 30.03.2017;IV (Spring 2017);5
14964;TU-E3150;Safety Management in Complex Sociotechnical Systems;Safety Management in Complex Sociotechnical Systems;Safety Management in Complex Sociotechnical Systems;23.02.2017 - 18.05.2017;IV ¿ V (Spring 2017);5
14963;TU-E3130;Luovan ongelmanratkaisun seminaari;Seminar on Creative Problem Solving;Seminarium i kreativ problemlösning;14.09.2016 - 07.12.2016;I ¿ II (syksy 2016);5-8
14962;TU-E3120;Human Resources in Service Operations;Human Resources in Service Operations;Human Resources in Service Operations;14.09.2016 - 07.12.2016;I-II (Autumn 2016);5
14961;TU-E3110;Work Design in Organizations;Work Design in Organizations;Work Design in Organizations;03.01.2017 - 28.03.2017;III ¿ IV (Spring 2017);5
14960;TU-E3090;Research Assignment in Leadership and Knowledge Management;Research Assignment in Leadership and Knowledge Management;Research Assignment in Leadership and Knowledge Management;05.01.2017 - 09.02.2017;I-II (Autumn 2016), III-V (Spring 2017);5
14959;TU-E3090;Research Assignment in Leadership and Knowledge Management;Research Assignment in Leadership and Knowledge Management;Research Assignment in Leadership and Knowledge Management;14.09.2016 - 19.10.2016;I-II (Autumn 2016), III-V (Spring 2017);5
14958;TU-E3040;Human Potential;Human Potential;Human Potential;11.01.2017 - 29.03.2017;III ¿ IV (Spring 2017);5
14957;TU-E3030;Collaboration in Networks;Collaboration in Networks;Collaboration in Networks;13.09.2016 - 29.11.2016;I ¿ II (Autumn 2016);5
14956;TU-E3020;Knowledge Management in Practice;Knowledge Management in Practice;Knowledge Management in Practice;12.09.2016 - 09.12.2016;I ¿ II (Autumn 2016);5
14955;TU-E3010;Leading as practice;Leading as practice;Leading as practice;05.01.2017 - 30.03.2017;III - V (Spring 2017);5
14954;TU-E2220;Financial Engineering II;Financial Engineering II;Financial Engineering II;12.04.2017 - 19.05.2017;V (Spring 2017);3-6
14953;TU-E2210;Financial Engineering I;Financial Engineering I;Financial Engineering I;11.01.2017 - 07.04.2017;III-IV (Spring 2017);3-6
14952;TU-E2130;Operations Management for New Ventures;Operations Management for New Ventures;Operations Management for New Ventures;02.01.2017 - 10.02.2017;III-IV (Spring 2017);3-5
14951;TU-E2120;Project Business;Project Business;Project Business;18.01.2017 - 29.03.2017;III-IV (Spring 2017);3-5
14950;TU-E2090;Research Assignment in Operations and Service Management;Research Assignment in Operations and Service Management;Research Assignment in Operations and Service Management;05.01.2017 - 27.05.2017;I-II, III-V (Autumn 2016 and Spring 2017);5-7
14949;TU-E2090;Research Assignment in Operations and Service Management;Research Assignment in Operations and Service Management;Research Assignment in Operations and Service Management;14.09.2016 - 18.02.2017;I-II, III-V (Autumn 2016 and Spring 2017);5-7
14948;TU-E2040;Management of External Resources;Management of External Resources;Management of External Resources;12.09.2016 - 19.10.2016;I (Autumn 2016);3-5
14947;TU-E2030;Advanced Project-based Management;Advanced Project-based Management;Advanced Project-based Management;15.09.2016 - 08.12.2016;I-II (Autumn 2016);3-5
14946;TU-E2020;Advanced Operations Management;Advanced Operations Management;Advanced Operations Management;31.10.2016 - 05.12.2016;II (Autumn 2016);3-5
14945;TU-E2011;Industrial Service Operations;Industrial Service Operations;Industrial Service Operations;03.01.2017 - 30.03.2017;III-IV (Spring 2017);5
14944;TU-E2000;Aalto Introduction to Services;Aalto Introduction to Services;Aalto Introduction to Services;13.09.2016 - 20.10.2016;I (Autumn 2016);3-6
14943;TU-E1160;International Economics;International Economics;International Economics;20.02.2017 - 31.03.2017;IV (course to be given for the final time in the Spring 2017);5
14942;TU-E1150;Managerial Economics;Managerial Economics;Managerial Economics;10.01.2017 - 02.02.2017;III (course to be given for the final time in the Spring 2017);5
14941;TU-E1140;Contracting in Strategy and Venturing;Contracting in Strategy and Venturing;Contracting in Strategy and Venturing;22.02.2017 - 29.03.2017;IV (Spring 2017);2
14940;TU-E1131;Financial Modeling in Strategy and Venturing;Financial Modeling in Strategy and Venturing;Financial Modeling in Strategy and Venturing;03.11.2016 - 08.12.2016;II (Autumn 2016);5
14939;TU-E1120;Strategic Management of Technology and Innovation;Strategic Management of Technology and Innovation;Strategic Management of Technology and Innovation;13.01.2017 - 19.05.2017;III-V (Spring 2017);5
14938;TU-E1090;Research Assignment in Strategy and Venturing;Research Assignment in Strategy and Venturing;Research Assignment in Strategy and Venturing;05.01.2017 - 09.02.2017;I-II, III-V (Autumn 2016, Spring 2017);5
14937;TU-E1090;Research Assignment in Strategy and Venturing;Research Assignment in Strategy and Venturing;Research Assignment in Strategy and Venturing;14.09.2016 - 19.10.2016;I-II, III-V (Autumn 2016, Spring 2017);5
14936;TU-E1030;Advanced Case-seminar in Strategy;Advanced Case-seminar in Strategy;Advanced Case-seminar in Strategy;14.09.2016 - 19.10.2016;I (Autumn 2016);5
14935;TU-E1020;Strategies for Growth and Renewal;Strategies for Growth and Renewal;Strategies for Growth and Renewal;09.01.2017 - 27.02.2017;III-IV (Spring 2017);3
14934;TU-E1010;Advanced Strategic Management;Advanced Strategic Management;Advanced Strategic Management;12.09.2016 - 20.10.2016;I (Autumn 2016);5
14933;TU-C9290;Viestintä 2;Communication 2;Kommunikation 2;02.01.2017 - 31.03.2017;III-IV (kevät 2017);5
14932;TU-C9280;Viestintä 1;Communication 1;Kommunikation 1;16.09.2016 - 09.12.2016;I-II (syksy 2016);5
14931;TU-C9270;Verkostojen perusteet;Introduction to Networks;Introduktion till nätverk;19.09.2016 - 05.12.2016;I-II (syksy 2016);5
14930;TU-C9260;Tuotantotalouden studio;Studio Course of Industrial Engineering and Management;Studiokurs av produktionsekonomin;12.01.2017 - 27.04.2017;III-V (kevät 2017);5
14929;TU-C3030;Basics in Research and Development (R & D) Management;Basics in Research and Development (R&D) Management;Basics in Research and Development (R&D) Management;03.01.2017 - 22.05.2017;III-V (Spring 2017) ;3-5
14928;TU-C3021;Managing knowledge and knowledge-intensive organizations;Managing knowledge and knowledge-intensive organizations;Managing knowledge and knowledge-intensive organizations;03.01.2017 - 28.03.2017;III ¿ IV (Spring 2017);5
14927;TU-C3010;Projektien suunnittelu ja ohjaus;Introduction to Project Management;Projektplanering och projektstyrning;13.01.2017 - 31.03.2017;III-IV (kevät 2017);5
14926;TU-C2040;Strategy Fieldwork;Strategy Fieldwork;Strategy Fieldwork;09.01.2017 - 12.05.2017;III-V (Spring 2017) ;5
14925;TU-C2030;Operaatioiden johtamisen projekti;Operations Management Project;Operativ verksamhetsledningsprojekt;09.11.2016 - 07.12.2016;I-II (syksy 2016);5
14924;TU-C2020;Operaatioiden johtaminen;Operations Management;Operativ verksamhetsledning;14.09.2016 - 21.10.2016;I - II (syksy 2016);5
14923;TU-C2010;Introduction to Strategic Management;Introduction to Strategic Management;Introduction to Strategic Management;15.09.2016 - 08.12.2016;I-II (Autumn 2016) ;5
14922;TU-C1030;Laskelmat liiketoiminnan päätösten tukena;Managerial accounting and finance for decision-makers;Kalkyler för affärsekonomiska beslut;05.01.2017 - 30.03.2017;III-IV (kevät 2017);5
14921;TU-C1020;Creating Value;Creating Value;Creating Value;22.02.2017 - 18.05.2017;IV-V (Spring 2017) ;5
14920;TU-C1010;Ihminen ryhmässä;Individual in groups;Individen i gruppen;14.09.2016 - 07.12.2016;I ¿ II (syksy 2016);5
14919;TU-A1200;Grundkurs i Produktionsekonomi;Introduction to Industrial Management and Engineering, Swedish;Grundkurs i Produktionsekonomi;13.09.2016 - 18.11.2016;I-II (syksy 2016);5
14918;TU-A1150;Filosofia ja systeemiajattelu;Philosophy and Systems Thinking;Filosofi och system tänkande;18.01.2017 - 15.03.2017;III ¿ IV (kevät 2017);3
14917;TU-A1140;Itsensä tunteminen ja johtaminen;Leading and Understanding Oneself;Självkännedom och ledarskap;05.01.2017 - 30.03.2017;III ¿ IV (kevät 2017);3
14916;TU-A1120;Tuotantotalous 2;Industrial Engineering and Management 2;Produktionsekonomi 2;03.11.2016 - 08.12.2016;II-V (syksy 2016, kevät 2017);5
14915;TU-A1100;Tuotantotalous 1;Industrial Engineering and Management 1;Produktionsekonomi 1;03.01.2017 - 07.02.2017;I-II, III-IV, V (syksy 2016 ja kevät 2017);5
14914;TU-A1100;Tuotantotalous 1;Industrial Engineering and Management 1;Produktionsekonomi 1;16.01.2017 - 15.05.2017;I-II, III-IV, V (syksy 2016 ja kevät 2017);5
14913;TU-A1100;Tuotantotalous 1;Industrial Engineering and Management 1;Produktionsekonomi 1;13.09.2016 - 01.12.2016;I-II, III-IV, V (syksy 2016 ja kevät 2017);5
14912;TU-91.1001;Kansantaloustieteen perusteet;Introduction to Economics;Grundkurs i nationalekonomi;14.09.2016 - 16.12.2016;I-II (syksy 2016);5
14764;SCI3026.kand;Kandidaatintyö ja seminaari (Informaatioverkostot);Bachelor's Thesis and Seminar (Information Networks);Kandidatarbete och seminarium (Informationsnätverk);10.01.2017 - 27.04.2017;I-II (syksy 2016), III-V (kevät 2017);10
14763;SCI3025.kand;Kandidaatintyö ja seminaari (Tuotantotalous);Bachelor's Thesis and Seminar (Industrial Engineering and Management);Kandidatarbete och seminarium (Produktionsekonomi);10.01.2017 - 25.04.2017;I-II (syksy 2016), III-V (kevät 2017);10
14762;SCI3025.kand;Kandidaatintyö ja seminaari (Tuotantotalous);Bachelor's Thesis and Seminar (Industrial Engineering and Management);Kandidatarbete och seminarium (Produktionsekonomi);13.09.2016 - 09.12.2016;I-II (syksy 2016), III-V (kevät 2017);10
11852;TU-E6130;Facilitating Collaboration in Networks;Facilitating Collaboration in Networks;Facilitating Collaboration in Networks;01.08.2015 - 31.07.2016;I-V;5
11821;TU-L0020;Statistical Research Methods in IEM: COURSE FEEDBACK;Statistical Research Methods in IEM: COURSE FEEDBACK;Statistical Research Methods in IEM: COURSE FEEDBACK;05.01.2016 - 31.07.2016;III-IV (Spring 2017);3-6
11775;TU-E4000;Changemakers;Changemakers;Changemakers;02.08.2015 - 31.07.2016;I, II, III, IV (academic year 2016-2017);1
11651;TU-L1010;Theory Building and Research Design in Strategy and Venturing;Theory Building and Research Design in Strategy and Venturing;Theory Building and Research Design in Strategy and Venturing;01.08.2015 - 31.07.2016;III-IV (Spring 2016);5
11578;TU-E2090;Research Assignment in Operations and Service Management;Research Assignment in Operations and Service Management;Research Assignment in Operations and Service Management;04.01.2016 - 22.05.2016;I-II, III-V (Autumn 2016 and Spring 2017);5-7
11529;TU-E1090;Research Assignment in Strategy and Venturing;Research Assignment in Strategy and Venturing;Research Assignment in Strategy and Venturing;07.01.2016 - 12.02.2016;I-II, III-V (Autumn 2016, Spring 2017);5
11490;;;;;;;
11246;TU-E4020;High Growth Entrepreneurship with varying content 2, V;High Growth Entrepreneurship with varying content 2, V;High Growth Entrepreneurship with varying content 2, V;12.01.2016 - 14.04.2016;I-II,III-V;1-10
10891;;;;;;
10840;TU-L1000;Doctoral Seminar in Strategy;Doctoral Seminar in Strategy;Doctoral Seminar in Strategy;22.02.2016 - 20.05.2016;IV-V (Spring 2017);8
10832;TU-E6080;Diplomityöseminaari;Diplomityöseminaari;Diplomityöseminaari;07.09.2015 - 20.05.2016;I-V (lukuvuosi 2016-2017);1-2
11288;;;;;;
10798;TU-L2030;Co-Design in Service Innovation;Co-Design in Service Innovation;Co-Design in Service Innovation;01.08.2015 - 31.07.2016;To be announced later;5-8
10797;TU-L2010;Videoanalyysi organisaatioiden yhteiskehittämisen tutkimuksessa;Videoanalyysi organisaatioiden yhteiskehittämisen tutkimuksessa;Videoanalyysi organisaatioiden yhteiskehittämisen tutkimuksessa;07.09.2015 - 14.12.2015;I-II (syksy 2016);5
8726;;;b>Teaching Period;b>Credits;01.06.2015 - 31.08.2015;I-II (Syksy 2015), III-V (Kevät 2016);10
8727;SCI3025.kand;Kandidaatintyö ja seminaari (Tuotantotalous);Bachelor's Thesis and Seminar (Industrial Engineering and Management);Kandidatarbete och seminarium (Produktionsekonomi);05.01.2016 - 04.05.2016;I-II (syksy 2016), III-V (kevät 2017);10
8728;SCI3025.kand;Kandidaatintyö ja seminaari (Tuotantotalous);Bachelor's Thesis and Seminar (Industrial Engineering and Management);Kandidatarbete och seminarium (Produktionsekonomi);08.09.2015 - 09.12.2015;I-II (syksy 2016), III-V (kevät 2017);10
9173;TU-0.2000;Industrial management research methods;Industrial management research methods;Industrial management research methods;07.09.2015 - 11.12.2015;I – II (Autumn 2015). The course will be given for the final time in autumn 2015.;5
9226;TU-91.1001;Kansantaloustieteen perusteet;Introduction to Economics;Grundkurs i nationalekonomi;09.09.2015 - 18.12.2015;I-II (syksy 2016);5
9233;TU-91.2013;Economics of European Integration;Economics of European Integration;Economics of European Integration;07.09.2015 - 16.10.2015;I (Autumn 2015);3
9252;TU-A1100;Tuotantotalous 1;Industrial Engineering and Management 1;Produktionsekonomi 1;12.01.2016 - 01.04.2016;I-II, III-IV, V (syksy 2016 ja kevät 2017);5
9251;TU-A1100;Tuotantotalous 1;Industrial Engineering and Management 1;Produktionsekonomi 1;11.04.2016 - 20.05.2016;I-II, III-IV, V (syksy 2016 ja kevät 2017);5
9253;TU-A1100;Tuotantotalous 1;Industrial Engineering and Management 1;Produktionsekonomi 1;08.09.2015 - 04.12.2015;I-II, III-IV, V (syksy 2016 ja kevät 2017);5
9255;TU-A1140;Itsensä tunteminen ja johtaminen;Leading and Understanding Oneself;Självkännedom och ledarskap;04.01.2016 - 15.04.2016;III ¿ IV (kevät 2017);3
9256;TU-A1150;Filosofia ja systeemiajattelu;Philosophy and Systems Thinking;Filosofi och system tänkande;20.01.2016 - 07.04.2016;III ¿ IV (kevät 2017);3
9258;TU-A1200;Grundkurs i Produktionsekonomi;Introduction to Industrial Management and Engineering, Swedish;Grundkurs i Produktionsekonomi;08.09.2015 - 04.12.2015;I-II (syksy 2016);5
9260;TU-C1010;Ihminen ryhmässä;Individual in groups;Individen i gruppen;09.09.2015 - 02.12.2015;I ¿ II (syksy 2016);5
9262;TU-C1020;Creating Value;Creating Value;Creating Value;24.02.2016 - 19.05.2016;IV-V (Spring 2017) ;5
9264;TU-C1030;Laskelmat liiketoiminnan päätösten tukena;Managerial accounting and finance for decision-makers;Kalkyler för affärsekonomiska beslut;07.01.2016 - 01.04.2016;III-IV (kevät 2017);5
9268;TU-C2020;Operations Management;Operations Management;Operativ verksamhetsledning;07.09.2015 - 16.10.2015;I - II (syksy 2016);5
9270;TU-C2030;Operations Management Project;Operations Management Project;Operativ verksamhetsledningsprojekt;09.09.2015 - 25.11.2015;I-II (syksy 2016);5
9272;TU-C2040;Strategy Fieldwork;Strategy Fieldwork;Strategy Fieldwork;11.01.2016 - 13.05.2016;III-V (Spring 2017) ;5
9274;TU-C3010;Projektien suunnittelu ja ohjaus;Introduction to Project Management;Projektplanering och -styrning;04.01.2016 - 01.04.2016;III-IV (kevät 2017);5
9276;TU-C3021;Managing knowledge and knowledge-intensive organizations;Managing knowledge and knowledge-intensive organizations;Managing knowledge and knowledge-intensive organizations;12.01.2016 - 15.04.2016;III ¿ IV (Spring 2017);5
9278;TU-C3030;Basics in Research and Development (R & D) Management;Basics in Research and Development (R&D) Management;Basics in Research and Development (R&D) Management;08.01.2016 - 23.05.2016;III-V (Spring 2017) ;3-5
9281;TU-C9260;Tuotantotalouden studio;Studio Course of Industrial Engineering and Management;Studiokurs av produktionsekonomin;14.01.2016 - 28.04.2016;III-V (kevät 2017);5
9283;TU-C9270;Verkostojen perusteet;Introduction to Networks;Introduktion till nätverk;14.09.2015 - 30.11.2015;I-II (syksy 2016);5
10035;TU-D2000;Teollisuustalouden esitentit;Pre-requisites for Operations and Service Management;Föberedande tenterna i industriell ekonomi;01.08.2015 - 31.07.2016;I, II, III, IV, V;2-5
9286;TU-E1010;Advanced Strategic Management;Advanced Strategic Management;Advanced Strategic Management;07.09.2015 - 19.10.2015;I (Autumn 2016);5
9287;TU-E1020;Strategies for Growth and Renewal;Strategies for Growth and Renewal;Strategies for Growth and Renewal;04.01.2016 - 09.03.2016;III-IV (Spring 2017);3
9288;TU-E1030;Advanced Case-seminar in Strategy;Advanced Case-seminar in Strategy;Advanced Case-seminar in Strategy;07.09.2015 - 16.10.2015;I (Autumn 2016);5
9289;TU-E1090;Research Assignment in Strategy and Venturing;Research Assignment in Strategy and Venturing;Research Assignment in Strategy and Venturing;07.09.2015 - 10.12.2015;I-II, III-V (Autumn 2016, Spring 2017);5
9290;TU-E1110;Strategic Marketing;Strategic Marketing;Strategic Marketing;22.02.2016 - 20.05.2016;IV-V (Spring 2016);5
9291;TU-E1120;Strategic Management of Technology and Innovation;Strategic Management of Technology and Innovation;Strategic Management of Technology and Innovation;04.01.2016 - 20.05.2016;III-V (Spring 2017);5
9292;TU-E1130;Financial Modeling in Strategy and Venturing;Financial Modeling in Strategy and Venturing;Financial Modeling in Strategy and Venturing;26.10.2015 - 11.12.2015;II (Autumn 2015);3-5
9293;TU-E1140;Contracting in Strategy and Venturing;Contracting in Strategy and Venturing;Contracting in Strategy and Venturing;09.03.2016 - 30.03.2016;IV (Spring 2017);2
9294;TU-E1150;Managerial Economics;Managerial Economics;Managerial Economics;12.01.2016 - 04.02.2016;III (course to be given for the final time in the Spring 2017);5
9295;TU-E1160;International Economics;International Economics;International Economics;22.02.2016 - 01.04.2016;IV (course to be given for the final time in the Spring 2017);5
9296;TU-E2000;Aalto Introduction to Services;Aalto Introduction to Services;Aalto Introduction to Services;08.09.2015 - 23.10.2015;I (Autumn 2016);3-6
9297;TU-E2010;Industrial Service Operations;Industrial Service Operations;Industrial Service Operations;04.01.2016 - 01.04.2016;III-IV (Spring);3-6
9298;TU-E2020;Advanced Operations Management;Advanced Operations Management;Advanced Operations Management;26.10.2015 - 04.12.2015;II (Autumn 2016);3-5
9299;TU-E2030;Advanced Project-based Management;Advanced Project-based Management;Advanced Project-based Management;07.09.2015 - 04.12.2015;I-II (Autumn 2016);3-5
9300;TU-E2040;Management of External Resources;Management of External Resources;Management of External Resources;07.09.2015 - 16.10.2015;I (Autumn 2016);3-5
9301;TU-E2090;Research Assignment in Operations and Service Management;Research Assignment in Operations and Service Management;Research Assignment in Operations and Service Management;07.09.2015 - 17.02.2016;I-II, III-V (Autumn 2016 and Spring 2017);5-7
9303;TU-E2120;Project Business;Project Business;Project Business;20.01.2016 - 01.04.2016;III-IV (Spring 2017);3-5
9304;TU-E2130;Operations Management for New Ventures;Operations Management for New Ventures;Operations Management for New Ventures;04.01.2016 - 01.04.2016;III-IV (Spring 2017);3-5
9306;TU-E2210;Financial Engineering I;Financial Engineering I;Financial Engineering I;04.01.2016 - 08.04.2016;III-IV (Spring 2017);3-6
9308;TU-E2220;Financial Engineering II;Financial Engineering II;Financial Engineering II;13.04.2016 - 20.05.2016;V (Spring 2017);3-6
9310;TU-E3010;Leading as practice;Leading as practice;Leading as practice;12.01.2016 - 29.03.2016;III - V (Spring 2017);5
9311;TU-E3020;Knowledge Management in Practice;Knowledge Management in Practice;Knowledge Management in Practice;07.09.2015 - 10.12.2015;I ¿ II (Autumn 2016);5
9312;TU-E3030;Collaboration in Networks;Collaboration in Networks;Collaboration in Networks;07.09.2015 - 04.12.2015;I ¿ II (Autumn 2016);5
9313;TU-E3040;Human Potential;Human Potential;Human Potential;04.01.2016 - 01.04.2016;III ¿ IV (Spring 2017);5
9314;TU-E3090;Research Assignment in Leadership and Knowledge Management;Research Assignment in Leadership and Knowledge Management;Research Assignment in Leadership and Knowledge Management;04.01.2016 - 08.04.2016;I-II (Autumn 2016), III-V (Spring 2017);5
9315;TU-E3110;Work Design in Organizations;Work Design in Organizations;Work Design in Organizations;04.01.2016 - 05.04.2016;III ¿ IV (Spring 2017);5
9316;TU-E3120;Human Resources in Service Operations;Human Resources in Service Operations;Human Resources in Service Operations;16.09.2015 - 10.12.2015;I-II (Autumn 2016);5
9317;TU-E3130;Luovan ongelmanratkaisun seminaari;Seminar on Creative Problem Solving;Seminarium i kreativ problemlösning;07.09.2015 - 04.12.2015;I ¿ II (syksy 2016);5-8
9318;TU-E3140;Suorituksen ja palkitsemisen johtaminen;Performance and Reward Management;Ledning av prestation och belöning;12.01.2016 - 29.03.2016;III - V (Kevät 2016);5
9319;TU-E3150;Safety Management in Complex Sociotechnical Systems;Safety Management in Complex Sociotechnical Systems;Safety Management in Complex Sociotechnical Systems;22.02.2016 - 26.05.2016;IV ¿ V (Spring 2017);5
